2022-07-13 13:46:22 INFO     Starting to create database tables
2022-07-13 13:46:22 INFO     Finished creating database tables
2022-07-14 17:44:18 INFO     row:  {'city': 'Enniskillen', 'county': 'Fermanagh', 'country': 'Northern Ireland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Falkirk', 'county': 'Stirlingshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Forfar', 'county': 'Angus', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Forres', 'county': 'Moray', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Fraserburgh', 'county': 'Aberdeenshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Galashiels', 'county': 'Roxburghshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Glasgow', 'county': 'Lanarkshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Golspie', 'county': 'Sutherland', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Grantown-on-Spey', 'county': 'Moray', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Greenock', 'county': 'Renfrewshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Haddington', 'county': 'East Lothian', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Hamilton', 'county': 'Lanarkshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Hawick', 'county': 'Roxburghshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Helensburgh', 'county': 'Dunbartonshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Huntly', 'county': 'Aberdeenshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Invergordon', 'county': 'Ross and Cromarty', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Inverness', 'county': 'Inverness-shire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Irvine', 'county': 'Ayrshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Jedburgh', 'county': 'Roxburghshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Keith', 'county': 'Moray', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Kelso', 'county': 'Roxburghshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Kilmarnock', 'county': 'Ayrshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Kilsyth', 'county': 'Stirlingshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Kinross', 'county': 'Kinross-shire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Kirkcaldy', 'county': 'Fife', 'country': 'Scotland'}
